"Date","Depth..m.","Temp...degC.","Sal.","Cond...mS.cm.","EC25..µS.cm.","Density..kg.m3.","SigmaT","Chl.Flu...ppb.","Chl.a..µg.l.","Turb...FTU.","pH","DO....","Weiss.DO..mg.l.","Quant...µmol..m2.s..","Mark","G.G.DO..mg.l.","B.K.DO..mg.l.","Station"
"5/25/2022 11:51:42 AM",5.062,29.419,49.278,77.98,71070.3,1032.707,32.685,0.047,0.047,0.073,7.864,95.844,5.535,115.546,0,5.548,5.551,21
"5/25/2022 11:51:43 AM",5.101,29.417,49.281,77.981,71074,1032.71,32.688,0.047,0.047,0.058,7.862,96.027,5.546,107.305,0,5.558,5.562,21
"5/25/2022 11:51:43 AM",5.123,29.416,49.284,77.984,71078,1032.713,32.691,0.023,0.023,0.029,7.861,95.876,5.537,115.546,0,5.549,5.553,21
"5/25/2022 11:51:43 AM",5.151,29.415,49.287,77.986,71081.6,1032.715,32.693,0.031,0.031,0.029,7.867,95.92,5.539,120.389,0,5.552,5.556,21
"5/25/2022 11:51:43 AM",5.163,29.418,49.281,77.981,71073.8,1032.71,32.688,0.031,0.031,0.029,7.862,96.122,5.552,126.676,0,5.565,5.568,21
"5/25/2022 11:51:43 AM",5.123,29.419,49.281,77.983,71073.1,1032.709,32.687,0.039,0.039,0.015,7.862,95.992,5.545,131.009,0,5.558,5.561,21
"5/25/2022 11:51:44 AM",5.092,29.421,49.281,77.985,71072.9,1032.708,32.687,0.039,0.039,0.029,7.863,96.132,5.553,131.518,0,5.566,5.569,21
"5/25/2022 11:51:44 AM",5.029,29.421,49.279,77.983,71070.2,1032.706,32.685,0.031,0.031,0.015,7.86,96.097,5.551,125.401,0,5.564,5.567,21
"5/25/2022 11:51:44 AM",4.89,29.422,49.281,77.987,71072.9,1032.707,32.686,0.023,0.023,0.044,7.857,96.016,5.546,136.276,0,5.559,5.562,21
"5/25/2022 11:51:44 AM",4.775,29.421,49.282,77.988,71074.7,1032.708,32.688,0.031,0.031,0.029,7.857,95.943,5.541,136.106,0,5.554,5.557,21
"5/25/2022 11:51:44 AM",4.666,29.421,49.285,77.991,71078.7,1032.71,32.69,0.031,0.031,0.029,7.86,95.987,5.544,125.146,0,5.557,5.56,21
"5/25/2022 11:51:45 AM",4.548,29.421,49.283,77.989,71076,1032.708,32.689,0.031,0.031,0.044,7.859,96.052,5.548,125.571,0,5.56,5.564,21
"5/25/2022 11:51:45 AM",4.382,29.421,49.283,77.988,71075.5,1032.707,32.688,0.031,0.031,0.029,7.862,96.017,5.546,129.564,0,5.558,5.562,21
"5/25/2022 11:51:45 AM",4.259,29.421,49.288,77.996,71082,1032.71,32.692,0.047,0.047,0.029,7.862,96.064,5.548,132.113,0,5.561,5.564,21
"5/25/2022 11:51:45 AM",4.099,29.424,49.29,78.002,71083.7,1032.71,32.693,0.039,0.039,0.029,7.861,95.959,5.542,123.362,0,5.555,5.558,21
"5/25/2022 11:51:45 AM",3.904,29.433,49.288,78.013,71079.8,1032.704,32.688,0.039,0.039,0.058,7.86,95.947,5.541,110.448,0,5.554,5.557,21
"5/25/2022 11:51:46 AM",3.801,29.436,49.288,78.017,71080.1,1032.703,32.687,0.031,0.031,0.058,7.858,96.001,5.545,104.756,0,5.558,5.561,21
"5/25/2022 11:51:46 AM",3.732,29.438,49.289,78.02,71080.2,1032.703,32.687,0.031,0.031,0,7.86,96.045,5.547,107.899,0,5.56,5.563,21
"5/25/2022 11:51:46 AM",3.721,29.438,49.289,78.021,71080.7,1032.703,32.687,0.023,0.023,0.015,7.861,96.112,5.551,111.723,0,5.564,5.567,21
"5/25/2022 11:51:46 AM",3.73,29.439,49.291,78.024,71083.1,1032.704,32.688,0.031,0.031,0.044,7.865,95.972,5.543,117.755,0,5.556,5.559,21
"5/25/2022 11:51:47 AM",3.748,29.44,49.291,78.026,71082.8,1032.704,32.688,0.031,0.031,0,7.865,96.069,5.548,121.323,0,5.561,5.564,21
"5/25/2022 11:51:47 AM",3.744,29.44,49.293,78.029,71084.9,1032.705,32.689,0.023,0.023,0.044,7.865,95.992,5.545,118.265,0,5.557,5.561,21
"5/25/2022 11:51:47 AM",3.732,29.441,49.292,78.03,71084.3,1032.704,32.688,0.031,0.031,0.029,7.867,95.853,5.537,114.441,0,5.55,5.553,21
"5/25/2022 11:51:47 AM",3.713,29.442,49.295,78.034,71087.3,1032.706,32.69,0.031,0.031,0.029,7.869,95.944,5.542,121.408,0,5.555,5.558,21
"5/25/2022 11:51:47 AM",3.687,29.444,49.299,78.042,71091.9,1032.708,32.692,0.023,0.023,0.044,7.866,96.012,5.546,140.779,0,5.559,5.562,21
"5/25/2022 11:51:48 AM",3.659,29.444,49.299,78.044,71092.9,1032.708,32.693,0.023,0.023,0.015,7.864,95.987,5.544,164.483,0,5.557,5.56,21
"5/25/2022 11:51:48 AM",3.593,29.442,49.304,78.047,71098.5,1032.712,32.697,0.039,0.039,0.029,7.863,96.033,5.546,184.109,0,5.559,5.562,21
"5/25/2022 11:51:48 AM",3.553,29.442,49.304,78.046,71098.5,1032.712,32.697,0.023,0.023,0.015,7.861,96.036,5.546,167.287,0,5.559,5.562,21
"5/25/2022 11:51:48 AM",3.52,29.442,49.304,78.046,71098.7,1032.712,32.697,0.031,0.031,0.044,7.861,95.938,5.54,143.668,0,5.553,5.557,21
"5/25/2022 11:51:48 AM",3.468,29.441,49.303,78.045,71098,1032.711,32.696,0.016,0.016,0.015,7.865,96.112,5.551,168.561,0,5.564,5.567,21
"5/25/2022 11:51:49 AM",3.419,29.443,49.304,78.048,71098.9,1032.711,32.697,0.008,0.008,0,7.868,96.021,5.545,235,0,5.558,5.561,21
"5/25/2022 11:51:49 AM",3.363,29.443,49.305,78.05,71099.6,1032.711,32.697,0.016,0.016,0.058,7.868,95.979,5.542,325.992,0,5.555,5.558,21
"5/25/2022 11:51:49 AM",3.288,29.443,49.304,78.048,71098.9,1032.711,32.697,0.039,0.039,0.073,7.867,95.909,5.538,242.137,0,5.551,5.554,21
"5/25/2022 11:51:49 AM",3.163,29.443,49.305,78.049,71099.9,1032.711,32.697,0.023,0.023,0.073,7.864,95.979,5.542,143.073,0,5.555,5.558,21
"5/25/2022 11:51:49 AM",3.114,29.443,49.307,78.051,71101.6,1032.712,32.698,0.039,0.039,0.058,7.866,96.002,5.543,129.564,0,5.556,5.559,21
"5/25/2022 11:51:50 AM",3.066,29.442,49.307,78.051,71102.5,1032.712,32.699,0.031,0.031,0.029,7.863,96.089,5.548,131.688,0,5.561,5.564,21
"5/25/2022 11:51:50 AM",3.059,29.442,49.308,78.051,71103.2,1032.713,32.7,0.023,0.023,0.015,7.862,95.947,5.54,166.182,0,5.553,5.557,21
"5/25/2022 11:51:50 AM",3.045,29.441,49.301,78.041,71094.4,1032.707,32.695,0.047,0.047,0.073,7.862,95.958,5.541,159.13,0,5.554,5.558,21
"5/25/2022 11:51:50 AM",3.038,29.442,49.301,78.042,71094.4,1032.707,32.694,0.055,0.055,0.029,7.862,95.957,5.542,138.825,0,5.555,5.558,21
"5/25/2022 11:51:51 AM",3.031,29.442,49.298,78.038,71091.2,1032.705,32.692,0.031,0.031,0,7.862,95.937,5.541,132.708,0,5.554,5.557,21
"5/25/2022 11:51:51 AM",2.963,29.441,49.302,78.042,71095.6,1032.708,32.695,0.023,0.023,0,7.862,96.124,5.552,142.223,0,5.565,5.568,21
"5/25/2022 11:51:51 AM",2.833,29.442,49.303,78.045,71097,1032.708,32.696,0.023,0.023,0.058,7.864,96.053,5.548,148.425,0,5.561,5.564,21
"5/25/2022 11:51:51 AM",2.746,29.442,49.302,78.043,71095.9,1032.707,32.695,0.016,0.016,0.058,7.865,96.013,5.546,150.889,0,5.559,5.562,21
"5/25/2022 11:51:51 AM",2.627,29.442,49.303,78.044,71096.6,1032.707,32.696,0.023,0.023,0.058,7.865,96.055,5.548,158.196,0,5.561,5.564,21
"5/25/2022 11:51:52 AM",2.473,29.441,49.304,78.045,71097.8,1032.707,32.697,0.039,0.039,0.044,7.872,96.067,5.549,159.64,0,5.562,5.565,21
"5/25/2022 11:51:52 AM",2.375,29.441,49.303,78.044,71097.3,1032.707,32.696,0.039,0.039,0.029,7.869,96.003,5.545,137.381,0,5.558,5.561,21
"5/25/2022 11:51:52 AM",2.307,29.441,49.304,78.045,71098.2,1032.707,32.697,0.039,0.039,0.044,7.872,96.064,5.549,127.865,0,5.562,5.565,21
"5/25/2022 11:51:52 AM",2.25,29.442,49.303,78.045,71097.3,1032.706,32.696,0.031,0.031,0.029,7.874,96.063,5.549,126.591,0,5.562,5.565,21
"5/25/2022 11:51:52 AM",2.109,29.442,49.303,78.045,71097,1032.705,32.696,0.016,0.016,0,7.874,96.087,5.552,253.946,0,5.565,5.568,21
"5/25/2022 11:51:53 AM",1.979,29.441,49.304,78.046,71098.6,1032.706,32.697,0.055,0.055,0.087,7.869,95.978,5.545,260.658,0,5.558,5.562,21
"5/25/2022 11:51:53 AM",1.845,29.442,49.304,78.046,71098.4,1032.705,32.697,0.047,0.047,0.102,7.873,96.054,5.55,148.171,0,5.563,5.566,21
"5/25/2022 11:51:53 AM",1.671,29.443,49.305,78.048,71098.6,1032.704,32.697,0.023,0.023,0.029,7.869,96.089,5.552,125.826,0,5.565,5.568,21
"5/25/2022 11:51:53 AM",1.608,29.444,49.304,78.05,71098,1032.703,32.696,0.016,0.016,0.029,7.867,96.065,5.551,136.106,0,5.564,5.567,21
"5/25/2022 11:51:53 AM",1.551,29.445,49.303,78.05,71096.5,1032.702,32.695,0.023,0.023,0.029,7.866,96.019,5.548,161.085,0,5.561,5.564,21
"5/25/2022 11:51:54 AM",1.514,29.446,49.304,78.051,71097.7,1032.702,32.696,0.031,0.031,0.044,7.866,96.071,5.55,174.083,0,5.563,5.566,21
"5/25/2022 11:51:54 AM",1.506,29.447,49.303,78.05,71095.5,1032.701,32.694,0.016,0.016,0,7.865,96.075,5.55,162.444,0,5.563,5.567,21
"5/25/2022 11:51:54 AM",1.479,29.447,49.303,78.051,71095.9,1032.701,32.694,0.008,0.008,0,7.864,96.038,5.549,268.729,0,5.562,5.565,21
"5/25/2022 11:51:54 AM",1.479,29.447,49.304,78.053,71096.9,1032.701,32.695,0,0,0,7.867,96.096,5.552,531.681,0,5.565,5.568,21
"5/25/2022 11:51:54 AM",1.436,29.447,49.305,78.054,71098.2,1032.702,32.696,0,0,0,7.868,96.028,5.548,711.542,0,5.561,5.564,21
"5/25/2022 11:51:55 AM",1.384,29.447,49.306,78.056,71100,1032.703,32.697,0.125,0.125,0.233,7.869,95.938,5.542,776.536,0,5.555,5.559,21
"5/25/2022 11:51:55 AM",1.351,29.447,49.306,78.056,71100,1032.702,32.697,0.055,0.055,0.087,7.87,96.044,5.549,580.533,0,5.562,5.565,21
"5/25/2022 11:51:55 AM",1.307,29.447,49.306,78.055,71099.3,1032.702,32.696,0.008,0.008,0,7.871,96.097,5.551,727.684,0,5.564,5.567,21
"5/25/2022 11:51:55 AM",1.297,29.447,49.306,78.056,71100,1032.702,32.697,0.039,0.039,0.015,7.87,96.06,5.55,822.755,0,5.562,5.566,21
"5/25/2022 11:51:56 AM",1.266,29.447,49.309,78.059,71102.9,1032.704,32.699,0.031,0.031,0.029,7.871,96.077,5.55,622.928,0,5.563,5.567,21
"5/25/2022 11:51:56 AM",1.21,29.447,49.306,78.056,71100,1032.702,32.697,0,0,0,7.874,95.983,5.546,771.524,0,5.559,5.562,21
"5/25/2022 11:51:56 AM",1.132,29.447,49.308,78.059,71102.3,1032.703,32.698,0.008,0.008,0,7.873,96.024,5.548,906.61,0,5.561,5.565,21
"5/25/2022 11:51:56 AM",0.977,29.447,49.309,78.058,71102.7,1032.703,32.699,0.062,0.062,0.044,7.874,96.132,5.554,644.423,0,5.567,5.571,21
"5/25/2022 11:51:56 AM",0.846,29.447,49.311,78.061,71105,1032.704,32.7,0,0,0,7.872,96.151,5.556,873.561,0,5.569,5.572,21
"5/25/2022 11:51:57 AM",0.704,29.447,49.307,78.056,71099.9,1032.7,32.697,0,0,0,7.873,96.126,5.554,927.681,0,5.567,5.57,21
"5/25/2022 11:51:57 AM",0.556,29.446,49.306,78.054,71099.6,1032.699,32.697,0.031,0.031,0.073,7.873,96.231,5.56,1142.97,0,5.573,5.577,21
"5/25/2022 11:51:57 AM",0.365,29.447,49.304,78.052,71097,1032.697,32.695,0,0,0,7.875,96.066,5.551,1350.612,0,5.564,5.567,21
"5/25/2022 11:51:57 AM",0.231,29.448,49.303,78.052,71095.5,1032.695,32.694,0.094,0.094,0.204,7.875,96.02,5.548,1104.058,0,5.561,5.564,21
"5/25/2022 11:51:57 AM",0.118,29.447,49.298,78.045,71089.2,1032.691,32.69,0.016,0.016,0.015,7.875,96.141,5.555,1268.201,0,5.568,5.572,21
"5/25/2022 11:51:58 AM",0.016,29.448,49.292,78.036,71080.9,1032.686,32.685,0,0,0,7.875,96.068,5.552,1370.493,0,5.565,5.568,21
"5/25/2022 11:51:58 AM",0,29.448,49.291,78.035,71079.6,1032.685,32.685,0.016,0.016,0.015,7.873,96.039,5.55,1073.557,0,5.563,5.566,21
"5/25/2022 11:51:58 AM",0,29.447,49.29,78.033,71078.1,1032.683,32.684,0.101,0.101,0.189,7.873,96.166,5.558,985.708,0,5.571,5.574,21
"5/25/2022 11:51:58 AM",0,29.448,49.287,78.03,71074.4,1032.68,32.681,0,0,0,7.871,96.089,5.554,1306.603,0,5.567,5.57,21
"5/25/2022 11:51:58 AM",0,29.448,49.281,78.022,71067.4,1032.675,32.677,0.008,0.008,0,7.866,96.178,5.559,1332.346,0,5.572,5.576,21
"5/25/2022 11:51:59 AM",0,29.448,49.283,78.025,71070.2,1032.677,32.679,0,0,0,7.863,96.09,5.554,1085.027,0,5.567,5.57,21
"5/25/2022 11:51:59 AM",0,29.449,5.801,11.223,10222.1,1000.14,0.143,224.623,224.623,285.604,7.866,96.05,7.053,920.374,0,7.074,7.074,21
"5/25/2022 11:51:59 AM",0,29.455,1.548,3.253,2962.8,996.969,0,170.657,170.657,553.973,7.862,96.184,7.231,1267.012,0,7.252,7.252,21
"5/25/2022 11:51:59 AM",0,29.538,1.096,2.349,2135.4,996.607,0,75.574,75.574,20.51,7.858,96.111,7.243,1342.286,0,7.263,7.264,21
"5/25/2022 11:52:00 AM",0,30.225,0.901,1.975,1771.2,996.254,0,10.983,10.983,0,7.854,96.371,7.269,1394.367,0,7.29,7.29,21
"5/25/2022 11:52:00 AM",0,30.842,0.803,1.789,1585.6,995.99,0,0,0,0,7.852,96.313,7.267,1387.655,0,7.288,7.288,21
"5/25/2022 11:52:00 AM",0,30.439,0.732,1.625,1451.1,996.061,0,0,0,0,7.853,96.61,7.29,1445.343,0,7.311,7.311,21
"5/25/2022 11:52:00 AM",0,30.172,0.65,1.444,1296.7,996.082,0,0,0,0,7.856,96.411,7.277,1458.172,0,7.298,7.298,21
"5/25/2022 11:52:00 AM",0,29.98,0.572,1.271,1145.6,996.081,0,0,0,0,7.854,96.402,7.278,1515.52,0,7.299,7.299,21
"5/25/2022 11:52:01 AM",0,29.728,0.682,1.498,1357.1,996.24,0,0,0,0,7.843,96.237,7.26,1536.251,0,7.281,7.281,21
"5/25/2022 11:52:01 AM",0,29.812,0.678,1.492,1349.6,996.212,0,66.852,66.852,0,7.843,96.28,7.263,1546.701,0,7.284,7.284,21
"5/25/2022 11:52:01 AM",0,29.931,0.657,1.452,1310,996.16,0,103.914,103.914,48.403,7.845,96.1,7.248,1515.69,0,7.269,7.269,21
"5/25/2022 11:52:01 AM",0,29.906,0.69,1.52,1372.3,996.192,0,366.744,366.744,80.261,7.841,96.186,7.253,1513.651,0,7.274,7.274,21
"5/25/2022 11:52:01 AM",0,29.794,0.645,1.423,1287.6,996.193,0,190.393,190.393,163.244,7.839,96.244,7.258,1467.263,0,7.279,7.279,21
"5/25/2022 11:52:02 AM",0,29.683,0.609,1.343,1217.8,996.199,0,501.9,501.9,34.501,7.834,96.064,7.245,1382.133,0,7.265,7.266,21
"5/25/2022 11:52:02 AM",0,29.685,0.584,1.29,1169.8,996.18,0,210.386,210.386,27.501,7.828,96.122,7.248,1434.978,0,7.269,7.269,21
"5/25/2022 11:52:02 AM",0,29.718,0.549,1.217,1102.6,996.144,0,301.819,301.819,59.017,7.824,96.028,7.243,1514.161,0,7.264,7.264,21
"5/25/2022 11:52:02 AM",0,29.721,0.523,1.16,1051.1,996.123,0,85.208,85.208,13.483,7.82,95.971,7.239,1554.432,0,7.26,7.26,21
"5/25/2022 11:52:02 AM",0,29.654,0.496,1.103,1000.3,996.123,0,30.641,30.641,0,7.824,95.822,7.228,1584.848,0,7.249,7.249,21
"5/25/2022 11:52:03 AM",0,29.462,0.481,1.067,971.2,996.169,0,114.133,114.133,202.793,7.828,95.774,7.224,1581.11,0,7.245,7.245,21
"5/25/2022 11:52:03 AM",0,29.18,0.466,1.028,941.2,996.241,0,78.304,78.304,525.816,7.826,95.712,7.221,1569.13,0,7.242,7.242,21
"5/25/2022 11:52:03 AM",0,28.904,0.431,0.948,872.6,996.296,0,283.83,283.83,187.523,7.817,95.439,7.202,1508.553,0,7.223,7.223,21
"5/25/2022 11:52:03 AM",0,28.873,0.624,1.355,1248.6,996.451,0,95.224,95.224,141.3,7.814,95.145,7.172,1482.131,0,7.193,7.193,21
"5/25/2022 11:52:03 AM",0,28.862,0.67,1.45,1336.4,996.488,0,47.811,47.811,147.519,7.809,95.042,7.163,1397.935,0,7.184,7.184,21
"5/25/2022 11:52:04 AM",0,28.836,1.356,2.837,2616.4,997.009,0,4.361,4.361,0,7.803,94.981,7.131,1011.281,0,7.152,7.152,21
"5/25/2022 11:52:04 AM",0,28.776,1.05,2.223,2052.1,996.798,0,2.184,2.184,0,7.798,94.945,7.142,618.765,0,7.163,7.163,21
"5/25/2022 11:52:04 AM",0,28.672,0.991,2.098,1941.5,996.784,0,4.86,4.86,0,7.798,94.847,7.136,828.787,0,7.156,7.157,21
"5/25/2022 11:52:04 AM",0,28.388,0.853,1.809,1683.9,996.763,0,0.281,0.281,0,7.797,94.749,7.135,1158.942,0,7.156,7.156,21
"5/25/2022 11:52:05 AM",0,28.1,0.654,1.394,1305.4,996.696,0,0.803,0.803,0,7.789,94.527,7.127,1338.633,0,7.148,7.148,21
"5/25/2022 11:52:05 AM",0,28.02,0.606,1.295,1214.2,996.683,0,2.777,2.777,3.689,7.789,94.537,7.132,623.778,0,7.153,7.153,21
"5/25/2022 11:52:05 AM",0,27.973,0.537,1.152,1081.6,996.645,0,0,0,24.038,7.781,94.587,7.138,477.221,0,7.159,7.159,21
"5/25/2022 11:52:05 AM",0,28.029,0.503,1.082,1014.3,996.603,0,0,0,9.911,7.774,94.472,7.13,407.384,0,7.151,7.151,21
"5/25/2022 11:52:05 AM",0,28.127,0.48,1.036,969.1,996.558,0,0,0,21.561,7.769,94.453,7.13,347.487,0,7.151,7.151,21
"5/25/2022 11:52:06 AM",0,30.159,3.16,6.455,5797.4,997.958,0,0,0,10.132,7.787,97.022,7.204,368.387,0,7.225,7.224,21
"5/25/2022 11:52:06 AM",0,31.041,2.334,4.939,4359.4,997.07,0,1.162,1.162,9.222,7.875,96.94,7.206,388.098,0,7.226,7.226,21
"5/25/2022 11:52:06 AM",0,31.214,2.584,5.452,4796.3,997.202,0,1.872,1.872,10.249,7.96,96.519,7.145,842.041,0,7.166,7.166,21
"5/25/2022 11:52:06 AM",0,31.262,2.595,5.479,4815.5,997.195,0,2.184,2.184,9.486,8.033,96.176,7.098,1462.59,0,7.118,7.118,21
"5/25/2022 11:52:06 AM",0,31.279,2.651,5.591,4912.7,997.231,0,1.669,1.669,10.763,8.062,96.05,7.075,1542.198,0,7.096,7.095,21
"5/25/2022 11:52:07 AM",0,31.294,2.679,5.648,4961.5,997.247,0,1.654,1.654,10.396,8.09,96.019,7.063,1586.377,0,7.084,7.084,21
"5/25/2022 11:52:07 AM",0,31.292,2.64,5.571,4893.4,997.219,0,1.997,1.997,10.396,8.117,95.849,7.044,1602.519,0,7.064,7.064,21
"5/25/2022 11:52:07 AM",0,31.296,2.514,5.321,4673.5,997.123,0,1.576,1.576,10.381,8.136,95.831,7.042,1595.723,0,7.062,7.062,21
"5/25/2022 11:52:07 AM",0,31.297,2.489,5.271,4629.7,997.104,0,1.802,1.802,10.866,8.152,95.643,7.025,1590.88,0,7.046,7.045,21
"5/25/2022 11:52:07 AM",0,31.29,2.441,5.174,4545,997.07,0,1.545,1.545,10.851,8.163,95.85,7.04,1592.154,0,7.06,7.06,21
"5/25/2022 11:52:08 AM",0,31.288,2.445,5.182,4552.6,997.075,0,1.755,1.755,10.205,8.174,95.669,7.024,1595.468,0,7.044,7.044,21
"5/25/2022 11:52:08 AM",0,31.302,2.299,4.892,4296.7,996.961,0,1.974,1.974,10.792,8.178,95.774,7.035,1597.932,0,7.055,7.055,21
"5/25/2022 11:52:08 AM",0,31.314,2.231,4.758,4177.3,996.907,0,1.56,1.56,9.53,8.186,95.65,7.027,1582.894,0,7.047,7.047,21
"5/25/2022 11:52:08 AM",0,31.316,2.095,4.485,3937.6,996.806,0,1.654,1.654,10.323,8.196,95.584,7.027,1528.774,0,7.047,7.047,21
"5/25/2022 11:52:08 AM",0,31.315,2.136,4.566,4009,996.836,0,1.708,1.708,10.734,8.2,95.685,7.032,1469.557,0,7.053,7.053,21
"5/25/2022 11:52:09 AM",0,31.317,2.016,4.325,3797.5,996.746,0,1.599,1.599,10.323,8.205,95.659,7.034,1504.9,0,7.055,7.055,21
"5/25/2022 11:52:09 AM",0,31.317,2.021,4.335,3806.5,996.75,0,1.81,1.81,9.823,8.212,95.656,7.034,1552.903,0,7.054,7.054,21
"5/25/2022 11:52:09 AM",0,31.31,1.936,4.161,3653.8,996.688,0,1.981,1.981,9.222,8.219,95.644,7.036,1574.992,0,7.056,7.056,21
"5/25/2022 11:52:09 AM",0,31.305,1.842,3.97,3486.4,996.62,0,2.098,2.098,10.044,8.22,95.608,7.036,1569.725,0,7.056,7.056,21
"5/25/2022 11:52:09 AM",0,31.304,1.825,3.935,3455.9,996.608,0,1.755,1.755,10.557,8.215,95.489,7.027,1588.841,0,7.048,7.047,21
"5/25/2022 11:52:10 AM",0,31.293,1.772,3.828,3362.1,996.572,0,1.88,1.88,10.557,8.217,95.326,7.017,1614.754,0,7.037,7.037,21
"5/25/2022 11:52:10 AM",0,31.282,1.744,3.77,3312.1,996.555,0,2.215,2.215,9.677,8.217,95.452,7.027,1625.629,0,7.047,7.047,21
"5/25/2022 11:52:10 AM",0,31.276,1.756,3.794,3333.8,996.566,0,2.145,2.145,9.956,8.221,95.412,7.022,1633.53,0,7.042,7.042,21
"5/25/2022 11:52:10 AM",0,31.272,1.709,3.696,3248.2,996.532,0,1.841,1.841,10.499,8.227,95.373,7.021,1637.693,0,7.041,7.041,21
"5/25/2022 11:52:11 AM",0,31.273,1.692,3.663,3219.1,996.519,0,1.599,1.599,10.088,8.227,95.393,7.022,1641.176,0,7.043,7.042,21
"5/25/2022 11:52:11 AM",0,31.285,1.696,3.671,3224.8,996.518,0,1.474,1.474,10.161,8.227,95.357,7.02,1643.81,0,7.04,7.04,21
"5/25/2022 11:52:11 AM",0,31.29,1.661,3.6,3162,996.49,0,1.576,1.576,10.323,8.227,95.255,7.013,1645,0,7.034,7.033,21
"5/25/2022 11:52:11 AM",0,31.293,1.651,3.581,3145.3,996.482,0,1.81,1.81,10.19,8.23,95.309,7.018,1647.039,0,7.038,7.038,21
"5/25/2022 11:52:11 AM",0,31.3,1.615,3.507,3079.9,996.453,0,1.779,1.779,10.19,8.237,95.421,7.027,1650.012,0,7.047,7.047,21
"5/25/2022 11:52:12 AM",0,31.298,1.614,3.504,3077.8,996.453,0,1.599,1.599,10.176,8.238,95.343,7.021,1652.816,0,7.041,7.041,21
"5/25/2022 11:52:12 AM",0,31.302,1.604,3.485,3060.2,996.444,0,1.607,1.607,10.528,8.23,95.268,7.016,1657.744,0,7.036,7.036,21
"5/25/2022 11:52:12 AM",0,31.306,1.587,3.45,3029.2,996.43,0,1.685,1.685,10.528,8.229,95.212,7.012,1660.038,0,7.032,7.032,21
"5/25/2022 11:52:12 AM",0,31.304,1.565,3.404,2989,996.414,0,1.732,1.732,10.602,8.227,95.256,7.015,1661.142,0,7.035,7.035,21
"5/25/2022 11:52:12 AM",0,31.307,1.569,3.412,2996.6,996.416,0,1.833,1.833,10.278,8.228,95.287,7.019,1662.671,0,7.039,7.039,21
"5/25/2022 11:52:13 AM",0,31.305,1.536,3.345,2937.1,996.392,0,1.552,1.552,10.983,8.23,95.269,7.018,1664.031,0,7.038,7.038,21
"5/25/2022 11:52:13 AM",0,31.305,1.532,3.335,2929.1,996.389,0,1.521,1.521,10.381,8.232,95.235,7.014,1665.22,0,7.035,7.035,21
"5/25/2022 11:52:13 AM",0,31.303,1.513,3.297,2895.4,996.376,0,1.935,1.935,9.985,8.229,95.209,7.014,1665.05,0,7.034,7.034,21
"5/25/2022 11:52:13 AM",0,31.304,1.49,3.249,2852.9,996.358,0,1.958,1.958,10.425,8.228,95.198,7.014,1662.671,0,7.034,7.034,21
"5/25/2022 11:52:13 AM",0,31.308,1.475,3.218,2825.9,996.346,0,2.013,2.013,10.396,8.227,95.249,7.018,1662.077,0,7.038,7.038,21
"5/25/2022 11:52:14 AM",0,31.304,1.454,3.176,2789.2,996.332,0,2.254,2.254,10.249,8.225,95.182,7.014,1660.547,0,7.034,7.034,21
"5/25/2022 11:52:14 AM",0,31.305,1.446,3.159,2774.3,996.326,0,1.693,1.693,11.351,8.221,95.216,7.017,1660.717,0,7.037,7.037,21
"5/25/2022 11:52:14 AM",0,31.303,1.445,3.156,2771.8,996.325,0,1.63,1.63,10.969,8.217,95.307,7.024,1658.338,0,7.044,7.044,21
"5/25/2022 11:52:14 AM",0,31.296,1.428,3.122,2741.9,996.315,0,1.693,1.693,10.895,8.215,95.256,7.019,1657.149,0,7.04,7.04,21
"5/25/2022 11:52:14 AM",0,31.294,1.429,3.124,2743.8,996.317,0,1.646,1.646,11.277,8.212,95.428,7.033,1656.384,0,7.054,7.054,21
"5/25/2022 11:52:15 AM",0,31.292,1.421,3.107,2729.2,996.311,0,1.802,1.802,10.675,8.214,95.421,7.033,1656.724,0,7.053,7.053,21
"5/25/2022 11:52:15 AM",0,31.294,1.405,3.073,2699.1,996.298,0,1.771,1.771,10.132,8.212,95.301,7.025,1657.998,0,7.046,7.046,21
"5/25/2022 11:52:15 AM",0,31.295,1.408,3.079,2704.2,996.3,0,2.075,2.075,10.528,8.211,95.309,7.025,1660.802,0,7.045,7.045,21
"5/25/2022 11:52:15 AM",0,31.295,1.392,3.047,2675.9,996.289,0,1.896,1.896,10.704,8.212,95.315,7.026,1663.096,0,7.046,7.046,21
"5/25/2022 11:52:16 AM",0,31.297,1.373,3.008,2641.7,996.274,0,1.56,1.56,10.587,8.211,95.455,7.036,1665.9,0,7.057,7.057,21
"5/25/2022 11:52:16 AM",0,31.302,1.374,3.01,2643.7,996.273,0,1.716,1.716,11.41,8.211,95.317,7.027,1669.468,0,7.047,7.047,21
"5/25/2022 11:52:16 AM",0,31.299,1.359,2.978,2615.4,996.262,0,1.576,1.576,11.16,8.213,95.298,7.025,1672.357,0,7.045,7.045,21
"5/25/2022 11:52:16 AM",0,31.306,1.362,2.985,2621.6,996.263,0,1.537,1.537,11.527,8.219,95.258,7.023,1675.075,0,7.043,7.043,21
"5/25/2022 11:52:16 AM",0,31.31,1.358,2.977,2614,996.259,0,1.693,1.693,10.543,8.22,95.203,7.02,1677.2,0,7.04,7.04,21
"5/25/2022 11:52:17 AM",0,31.311,1.327,2.912,2556.7,996.235,0,1.849,1.849,10,8.225,95.352,7.033,1680.598,0,7.053,7.053,21
